Ay,Ax,B,ux,uy,phi,t
5.0,-10.0,-1.0,-0.0805609243171298,0.3554978679795046,0.004499250612865628,1.539532099995995
5.0,-10.0,0.0,-0.0820070280448717,0.35842496961839454,0.006117696600375606,1.6097204000107013
5.0,-10.0,1.0,-0.08383356985536694,0.3620354037814102,0.007861792995336262,1.5236898000002839
5.0,-10.0,2.0,-0.08610977154476362,0.3664349970404187,0.009790892739059961,1.6157079999975394
5.0,-10.0,3.0,-0.08891867985567292,0.3717424068278035,0.011952351662804235,1.5802630999969551
6.0,-10.0,-3.0,-0.10322432525699687,0.3996892813068825,0.0033022178897069224,1.5201292999990983
6.0,-10.0,-2.0,-0.10457542468420811,0.40214123109691663,0.005365701075909397,1.5288453999964986
6.0,-10.0,-1.0,-0.10635145200964702,0.40525596092807425,0.0075356246242195635,1.5129836999985855
6.0,-10.0,0.0,-0.10861696513552,0.40912344382050125,0.00987985773097433,1.5355918999994174
6.0,-10.0,1.0,-0.11144833601973947,0.41383967137264926,0.012448385998088195,1.5467846000101417
6.0,-10.0,2.0,-0.11497018115189994,0.41955686675517334,0.01533630272026833,1.5120897000015248
6.0,-10.0,3.0,-0.11936056469315326,0.42649200849188834,0.01866968543480648,1.5871009999973467
7.0,-10.0,-3.0,-0.12804782306354567,0.44182604506263057,0.005773281250137931,1.5894363000115845
7.0,-10.0,-2.0,-0.13006000352437486,0.44498810070050154,0.00851591973114435,1.7135287999990396
7.0,-10.0,-1.0,-0.13264888705243727,0.44892994512818274,0.011453418238280073,1.5078840000060154
7.0,-10.0,0.0,-0.1359146867480292,0.45375689728690477,0.01466775263292565,1.6694482000020798
7.0,-10.0,1.0,-0.13999519349491074,0.45963147521661407,0.018266894459309787,1.515618599994923
7.0,-10.0,2.0,-0.14510548304123883,0.4667726437293529,0.022406082740645067,1.5765854000055697
7.0,-10.0,3.0,-0.15157971107939516,0.4755421610746887,0.02733393722593539,1.6416113000013866
8.0,-10.0,-3.0,-0.15265114870929974,0.4787806495141984,0.008907116154224362,1.5214504999894416
8.0,-10.0,-2.0,-0.15544050965968337,0.48265666921081163,0.012434159740181153,1.4891586000012467
8.0,-10.0,-1.0,-0.15898696150056013,0.4874273605210715,0.016266606656846233,1.4923751000023913
8.0,-10.0,0.0,-0.16344265501723965,0.49324352797449167,0.02052765369752307,1.5663964999985183
